path:extent	identity	cause	production_chain
src/v2/std/float.dag:4008-4041	float_body_compare_semantic_total	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:4042-4043	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:4045-4046	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:4048-4049	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:4051-4052	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:4065-4076	diagnostics	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/float.dag:4078-4082	None	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:4208-4209	d	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:4316-4320	port	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:4367-4376	invariant	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:4624-4625	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:4635-4636	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:4756-4757	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:4762-4763	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/live_read.dag:7539-7558	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7561-7567	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7606-7610	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7612-7633	FilesystemReadCarrier	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7639-7658	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7661-7667	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7709-7713	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7715-7736	FilesystemReadCarrier	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7742-7761	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7764-7770	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7823-7827	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7829-7850	FilesystemReadCarrier	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7856-7875	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7878-7884	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7911-7915	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7917-7938	FilesystemReadCarrier	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7944-7963	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:7966-7972	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:7995-7999	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:8001-8027	DeclFactsReflectionCarrier	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:8033-8052	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:8055-8061	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:8087-8091	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:8093-8122	ModuleDeclarationFactsCarrier	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:8128-8147	LiveReadCarrierHome	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/live_read.dag:8150-8156	module	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/live_read.dag:8198-8202	kind	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_data_decl/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
