# source_run=33242663070 head=0ed773f1a5 (full-tree floor, my branch)  seam_denominator=14  digest=8f7b9bb846bdac2c
# candidate_entries=1145  joined_claims=8450  standing is SCHEDULER standing, not cutover disposition
claim_identity	module	entry_path	floor_standing	matched_prefix
v2.test.manual.emit_directive_rust.emit_directive_rust_message_flows_holds	v2.test.manual.emit_directive_rust	src/v2/test/claim/manual/emit_directive_rust_test.dag	FloorPlanned	
v2.test.manual.emit_directive_rust.emit_directive_rust_severity_invariant_holds	v2.test.manual.emit_directive_rust	src/v2/test/claim/manual/emit_directive_rust_test.dag	FloorPlanned	
v2.test.manual.emit_source_store.emit_source_store_cold_then_warm_holds	v2.test.manual.emit_source_store	src/v2/test/claim/manual/emit_source_store_test.dag	FloorPlanned	
v2.test.manual.emit_source_store.emit_source_store_mutated_emitter_misses_holds	v2.test.manual.emit_source_store	src/v2/test/claim/manual/emit_source_store_test.dag	FloorPlanned	
v2.test.manual.emit_source_store.emit_source_store_provider_gate_holds	v2.test.manual.emit_source_store	src/v2/test/claim/manual/emit_source_store_test.dag	FloorPlanned	
v2.test.manual.english_emit_add.english_emit_add_ingest_round_trip_holds	v2.test.manual.english_emit_add	src/v2/test/claim/manual/english_emit_add_test.dag	FloorPlanned	
v2.test.manual.english_emit_add.english_emit_add_prose_holds	v2.test.manual.english_emit_add	src/v2/test/claim/manual/english_emit_add_test.dag	FloorPlanned	
v2.test.manual.field_access_emit.field_access_emit_holds	v2.test.manual.field_access_emit	src/v2/test/claim/manual/field_access_emit_test.dag	FloorPlanned	
v2.test.manual.field_access_emit.field_access_emit_holds_keystone	v2.test.manual.field_access_emit	src/v2/test/claim/manual/field_access_emit_test.dag	FloorPlanned	
v2.test.manual.field_access_emit.field_access_grammar_inverse_holds	v2.test.manual.field_access_emit	src/v2/test/claim/manual/field_access_emit_test.dag	FloorPlanned	
v2.test.manual.field_access_emit.field_access_grammar_inverse_holds_keystone	v2.test.manual.field_access_emit	src/v2/test/claim/manual/field_access_emit_test.dag	FloorPlanned	
v2.test.manual.field_access_emit.field_access_ingest_via_coerce_holds_keystone	v2.test.manual.field_access_emit	src/v2/test/claim/manual/field_access_emit_test.dag	FloorPlanned	
v2.test.manual.field_access_emit.field_access_ingest_via_coerce_matches_canonical	v2.test.manual.field_access_emit	src/v2/test/claim/manual/field_access_emit_test.dag	FloorPlanned	
v2.test.manual.find_witness_distinct_node_zip_fold.witness_coercion_fold_distinct_node_accepts	v2.test.manual.find_witness_distinct_node_zip_fold	src/v2/test/claim/manual/find_witness_distinct_node_zip_fold_test.dag	FloorPlanned	
v2.test.manual.find_witness_distinct_node_zip_fold.witness_find_witness_distinct_node_accepts	v2.test.manual.find_witness_distinct_node_zip_fold	src/v2/test/claim/manual/find_witness_distinct_node_zip_fold_test.dag	FloorPlanned	
v2.test.manual.find_witness_distinct_node_zip_fold.witness_find_witness_nested_distinct_node_accepts	v2.test.manual.find_witness_distinct_node_zip_fold	src/v2/test/claim/manual/find_witness_distinct_node_zip_fold_test.dag	FloorPlanned	
v2.test.manual.find_witness_distinct_node_zip_fold.witness_find_witness_wrong_arity_rejects	v2.test.manual.find_witness_distinct_node_zip_fold	src/v2/test/claim/manual/find_witness_distinct_node_zip_fold_test.dag	FloorPlanned	
v2.test.manual.find_witness_distinct_node_zip_fold.witness_find_witness_wrong_subtree_rejects	v2.test.manual.find_witness_distinct_node_zip_fold	src/v2/test/claim/manual/find_witness_distinct_node_zip_fold_test.dag	FloorPlanned	
v2.test.manual.find_witness_distinct_node_zip_fold.witness_verify_witness_distinct_node_accepts	v2.test.manual.find_witness_distinct_node_zip_fold	src/v2/test/claim/manual/find_witness_distinct_node_zip_fold_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_coercion_fold_identity_accepts	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_constraint_rule_accepts	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_identity_accepts	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_non_identity_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_other_rule_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_selected_invalid_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_unique_only_ambiguous_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_find_witness_user_selected_invalid_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_verify_witness_accepts	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_verify_witness_evidence_mismatch_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.find_witness_identity.witness_verify_witness_property_mismatch_rejects	v2.test.manual.find_witness_identity	src/v2/test/claim/manual/find_witness_identity_test.dag	FloorPlanned	
v2.test.manual.fold_call_closure_emit.fold_call_emit_holds	v2.test.manual.fold_call_closure_emit	src/v2/test/claim/manual/fold_call_closure_emit_test.dag	FloorPlanned	
v2.test.manual.fold_call_closure_emit.fold_call_fixtures_well_formed	v2.test.manual.fold_call_closure_emit	src/v2/test/claim/manual/fold_call_closure_emit_test.dag	FloorPlanned	
v2.test.manual.fold_call_closure_emit.fold_call_swap_discriminates	v2.test.manual.fold_call_closure_emit	src/v2/test/claim/manual/fold_call_closure_emit_test.dag	FloorPlanned	
v2.test.manual.fold_source.witness_fold_source_stops_at_is_done	v2.test.manual.fold_source	src/v2/test/claim/manual/fold_source_test.dag	FloorPlanned	
v2.test.manual.go_add_emit_translate.go_add_compile_inferred_receipt_holds	v2.test.manual.go_add_emit_translate	src/v2/test/claim/manual/go_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.go_add_emit_translate.go_add_emit_add_fn_accepts_holds	v2.test.manual.go_add_emit_translate	src/v2/test/claim/manual/go_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.go_add_emit_translate.go_add_serialize_reject_receipt_holds	v2.test.manual.go_add_emit_translate	src/v2/test/claim/manual/go_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.go_grammar_claim.go_grammar_parse_accepted	v2.test.manual.go_grammar_claim	src/v2/test/claim/manual/go_grammar_claim_test.dag	FloorPlanned	
v2.test.manual.go_grammar_claim.go_grammar_validates_fixture	v2.test.manual.go_grammar_claim	src/v2/test/claim/manual/go_grammar_claim_test.dag	FloorPlanned	
v2.test.manual.infer_bounded_lattice_completeness_anchor.anchor_module_partial_only_consumer_gate_accepts	v2.test.manual.infer_bounded_lattice_completeness_anchor	src/v2/test/claim/manual/infer_bounded_lattice_completeness_anchor_test.dag	FloorPlanned	
v2.test.manual.infer_bounded_lattice_completeness_anchor.anchor_non_bl_node_is_not_complete_variant	v2.test.manual.infer_bounded_lattice_completeness_anchor	src/v2/test/claim/manual/infer_bounded_lattice_completeness_anchor_test.dag	FloorPlanned	
v2.test.manual.infer_bounded_lattice_completeness_anchor.anchor_partials_collected_from_module	v2.test.manual.infer_bounded_lattice_completeness_anchor	src/v2/test/claim/manual/infer_bounded_lattice_completeness_anchor_test.dag	FloorPlanned	
v2.test.manual.infer_bounded_lattice_completeness_anchor.anchor_partials_collected_from_partial_only_module	v2.test.manual.infer_bounded_lattice_completeness_anchor	src/v2/test/claim/manual/infer_bounded_lattice_completeness_anchor_test.dag	FloorPlanned	
v2.test.manual.infer_bounded_lattice_completeness_anchor.sg6_missing_meet_consumer_infer_rejects	v2.test.manual.infer_bounded_lattice_completeness_anchor	src/v2/test/claim/manual/infer_bounded_lattice_completeness_anchor_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_bridge_realized	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_bridge_to_canonical_holds	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_cross_language_compile_refuses_underived_holds	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_fails_closed_ambiguous_holds	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_fails_closed_off_frontier_holds	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_fails_closed_on_unstamped_holds	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_identity_coercion_needs_roster_membership_not_derived_grounding	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_identity_coercion_refuses_source_absent_from_authored_roster	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.ingest_bridge.ingest_recovers_emitted_holds	v2.test.manual.ingest_bridge	src/v2/test/claim/manual/ingest_bridge_test.dag	FloorPlanned	
v2.test.manual.inhabitant_neutralization.inhabitant_neutralization_03_ingest_regression_guard_holds	v2.test.manual.inhabitant_neutralization	src/v2/test/claim/manual/inhabitant_neutralization_test.dag	FloorPlanned	
v2.test.manual.inhabitant_neutralization.inhabitant_neutralization_emit_after_neutralize_refuses_underived_holds	v2.test.manual.inhabitant_neutralization	src/v2/test/claim/manual/inhabitant_neutralization_test.dag	FloorPlanned	
v2.test.manual.inhabitant_neutralization.inhabitant_neutralization_go_additive_numeric_lookup_policy_flip_selects_int64_holds	v2.test.manual.inhabitant_neutralization	src/v2/test/claim/manual/inhabitant_neutralization_test.dag	FloorPlanned	
v2.test.manual.inhabitant_neutralization.inhabitant_neutralization_go_platform_std_projection_lookup_baseline_holds	v2.test.manual.inhabitant_neutralization	src/v2/test/claim/manual/inhabitant_neutralization_test.dag	FloorPlanned	
v2.test.manual.inhabitant_neutralization.inhabitant_neutralization_go_unqualified_std_projection_lookup_rejects_holds	v2.test.manual.inhabitant_neutralization	src/v2/test/claim/manual/inhabitant_neutralization_test.dag	FloorPlanned	
v2.test.manual.inhabitant_neutralization.inhabitant_neutralization_third_inhabitant_falsifier_holds	v2.test.manual.inhabitant_neutralization	src/v2/test/claim/manual/inhabitant_neutralization_test.dag	FloorPlanned	
v2.test.manual.int_cross_target_coercion.witness_cross_target_python_to_rust_i32_rejects	v2.test.manual.int_cross_target_coercion	src/v2/test/claim/manual/int_cross_target_coercion_test.dag	FloorPlanned	
v2.test.manual.int_cross_target_coercion.witness_cross_target_python_to_rust_i32_would_lose_information	v2.test.manual.int_cross_target_coercion	src/v2/test/claim/manual/int_cross_target_coercion_test.dag	FloorPlanned	
v2.test.manual.int_cross_target_coercion.witness_cross_target_rust_i32_to_python_int_accepts	v2.test.manual.int_cross_target_coercion	src/v2/test/claim/manual/int_cross_target_coercion_test.dag	FloorPlanned	
v2.test.manual.int_literal_parse_smoke.int_literal_from_token_lexeme_holds	v2.test.manual.int_literal_parse_smoke	src/v2/test/claim/manual/int_literal_parse_smoke_test.dag	FloorPlanned	
v2.test.manual.int_literal_parse_smoke.int_literal_loop_token_lexeme_builds_holds	v2.test.manual.int_literal_parse_smoke	src/v2/test/claim/manual/int_literal_parse_smoke_test.dag	FloorPlanned	
v2.test.manual.int_literal_parse_smoke.int_literal_magnitude_int_from_node_holds	v2.test.manual.int_literal_parse_smoke	src/v2/test/claim/manual/int_literal_parse_smoke_test.dag	FloorPlanned	
v2.test.manual.int_literal_parse_smoke.int_literal_magnitude_node_holds	v2.test.manual.int_literal_parse_smoke	src/v2/test/claim/manual/int_literal_parse_smoke_test.dag	FloorPlanned	
v2.test.manual.int_literal_parse_smoke.int_literal_node_from_lexeme_one_holds	v2.test.manual.int_literal_parse_smoke	src/v2/test/claim/manual/int_literal_parse_smoke_test.dag	FloorPlanned	
v2.test.manual.int_literal_parse_smoke.int_literal_string_to_digits_holds	v2.test.manual.int_literal_parse_smoke	src/v2/test/claim/manual/int_literal_parse_smoke_test.dag	FloorPlanned	
v2.test.manual.kotlin_grammar_claim.kotlin_grammar_parse_accepted	v2.test.manual.kotlin_grammar_claim	src/v2/test/claim/manual/kotlin_grammar_claim_test.dag	FloorPlanned	
v2.test.manual.kotlin_grammar_claim.kotlin_grammar_validates_fixture	v2.test.manual.kotlin_grammar_claim	src/v2/test/claim/manual/kotlin_grammar_claim_test.dag	FloorPlanned	
v2.test.manual.llvm_ir_b2_omni_in_b_probe.llvm_probe_receipt_holds	v2.test.manual.llvm_ir_b2_omni_in_b_probe	src/v2/test/claim/manual/llvm_ir_b2_omni_in_b_probe_test.dag	FloorPlanned	
v2.test.manual.loop_demand_driven_eval.loop_demand_driven_eval_keystone_holds	v2.test.manual.loop_demand_driven_eval	src/v2/test/claim/manual/loop_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.loop_emit.loop_emit_holds	v2.test.manual.loop_emit	src/v2/test/claim/manual/loop_emit_test.dag	FloorPlanned	
v2.test.manual.loop_emit.loop_emit_wrong_value_discriminates	v2.test.manual.loop_emit	src/v2/test/claim/manual/loop_emit_test.dag	FloorPlanned	
v2.test.manual.match_bool_emit.match_bool_emit_holds	v2.test.manual.match_bool_emit	src/v2/test/claim/manual/match_bool_emit_test.dag	FloorPlanned	
v2.test.manual.match_bool_emit.match_bool_emit_swapped_arms_discriminates	v2.test.manual.match_bool_emit	src/v2/test/claim/manual/match_bool_emit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.classical_not_int_match_arrow_real_infer_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.classical_not_int_match_non_octet_arm_rejects_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.complement_arrow_real_infer_refuses_unsupported_pattern_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.complement_body_real_infer_refuses_unsupported_pattern_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.match_infer_fail_open_audit_extra_arm_rejects_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.match_infer_fail_open_audit_non_exhaustive_rejects_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.match_infer_fail_open_audit.match_infer_fail_open_audit_rejects_holds	v2.test.manual.match_infer_fail_open_audit	src/v2/test/claim/manual/match_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.medium_node_instantiation.medium_node_carried_is_expected	v2.test.manual.medium_node_instantiation	src/v2/test/claim/manual/medium_node_instantiation_test.dag	FloorPlanned	
v2.test.manual.medium_node_instantiation.medium_node_fidelity_is_lossless	v2.test.manual.medium_node_instantiation	src/v2/test/claim/manual/medium_node_instantiation_test.dag	FloorPlanned	
v2.test.manual.medium_node_instantiation.medium_node_lossy_tag_not_lossless	v2.test.manual.medium_node_instantiation	src/v2/test/claim/manual/medium_node_instantiation_test.dag	FloorPlanned	
v2.test.manual.model_core_anchor.model_core_bool_encoding_fact_holds	v2.test.manual.model_core_anchor	src/v2/test/claim/manual/model_core_anchor_test.dag	FloorPlanned	
v2.test.manual.model_core_anchor.model_core_bool_unbound_axes_fail_closed	v2.test.manual.model_core_anchor	src/v2/test/claim/manual/model_core_anchor_test.dag	FloorPlanned	
v2.test.manual.model_core_anchor.model_core_bool_width_fact_holds	v2.test.manual.model_core_anchor	src/v2/test/claim/manual/model_core_anchor_test.dag	FloorPlanned	
v2.test.manual.model_core_anchor.model_core_inhabitance_contract	v2.test.manual.model_core_anchor	src/v2/test/claim/manual/model_core_anchor_test.dag	FloorPlanned	
